,unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,resolution_action_updated_date,borough,park_facility_name,park_borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
1618,55781659,2022-10-23T18:57:32.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11204,1638 73 STREET,73 STREET,BROOKLYN,Closed,2022-10-23T19:22:28.000,BROOKLYN,Unspecified,BROOKLYN,984662,163994,40.61680207257505,-73.99851599372646,"{'latitude': '40.61680207257505', 'longitude': '-73.99851599372646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1619,55782712,2022-10-23T18:57:22.000,NYPD,Noise - Residential,Loud Talking,Residential Building/House,10029,1455 PARK AVENUE,PARK AVENUE,NEW YORK,Closed,2022-10-23T19:29:36.000,MANHATTAN,Unspecified,MANHATTAN,998788,228357,40.79345133201012,-73.9474957993936,"{'latitude': '40.79345133201012', 'longitude': '-73.9474957993936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1620,55785170,2022-10-23T18:57:00.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10002,133 PITT STREET,PITT STREET,NEW YORK,Closed,2022-10-23T19:17:01.000,MANHATTAN,Unspecified,MANHATTAN,989361,201675,40.720226533969814,-73.98156182961009,"{'latitude': '40.720226533969814', 'longitude': '-73.98156182961009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1621,55781135,2022-10-23T18:56:22.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10472,1020 BOYNTON AVENUE,BOYNTON AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1018206,239775,40.82473726808204,-73.87730971630262,"{'latitude': '40.82473726808204', 'longitude': '-73.87730971630262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1622,55781903,2022-10-23T18:56:14.000,NYPD,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,99-34 67 ROAD,67 ROAD,FOREST HILLS,Closed,2022-10-23T19:23:13.000,QUEENS,Unspecified,QUEENS,1024683,203216,40.72436527800172,-73.8541269456186,"{'latitude': '40.72436527800172', 'longitude': '-73.8541269456186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1623,55784514,2022-10-23T18:56:01.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10040,609 WEST  191 STREET,WEST  191 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,1003775,251030,40.85567264311442,-73.92941920512644,"{'latitude': '40.85567264311442', 'longitude': '-73.92941920512644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1624,55786199,2022-10-23T18:56:01.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11364,75-35 210 STREET,210 STREET,OAKLAND GARDENS,Closed,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1050071,207793,40.73677550236592,-73.76248841392639,"{'latitude': '40.73677550236592', 'longitude': '-73.76248841392639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1625,55784049,2022-10-23T18:56:00.000,DEP,Lead,Lead Kit Request (Residential) (L10),,11209,380 92 STREET,92 STREET,BROOKLYN,Open,,BROOKLYN,Unspecified,BROOKLYN,975681,164679,40.61867812118669,-74.03086603744114,"{'latitude': '40.61867812118669', 'longitude': '-74.03086603744114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1626,55784789,2022-10-23T18:55:49.000,NYPD,Panhandling,N/A,Subway,,,,,Closed,2022-10-23T20:48:04.000,MANHATTAN,Unspecified,MANHATTAN,983444,206482,40.733422018521374,-74.00290825829991,"{'latitude': '40.733422018521374', 'longitude': '-74.00290825829991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1627,55787275,2022-10-23T18:54:53.000,DSNY,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11413,121-16 LUCAS STREET,LUCAS STREET,SPRINGFIELD GARDENS,In Progress,,QUEENS,Unspecified,QUEENS,1051578,189193,40.68571177745163,-73.75723651716379,"{'latitude': '40.68571177745163', 'longitude': '-73.75723651716379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1628,55786863,2022-10-23T18:54:22.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10471,6661 BROADWAY,BROADWAY,BRONX,Closed,2022-10-23T22:04:55.000,BRONX,Unspecified,BRONX,1012825,270972,40.910382516630364,-73.89661936769987,"{'latitude': '40.910382516630364', 'longitude': '-73.89661936769987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1629,55787303,2022-10-23T18:53:28.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,10463,3210 RIVERDALE AVENUE,RIVERDALE AVENUE,BRONX,Closed,2022-10-23T21:21:59.000,BRONX,Unspecified,BRONX,1009642,260990,40.882994863097466,-73.90817289601947,"{'latitude': '40.882994863097466', 'longitude': '-73.90817289601947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1630,55785336,2022-10-23T18:53:02.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3035 WALLACE AVENUE,WALLACE AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1021775,256317,40.87012568705433,-73.86432159961997,"{'latitude': '40.87012568705433', 'longitude': '-73.86432159961997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1631,55783631,2022-10-23T18:53:00.000,HPD,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11216,273 QUINCY STREET,QUINCY STREET,BROOKLYN,Open,2022-10-23T00:00:00.000,BROOKLYN,Unspecified,BROOKLYN,998197,189600,40.68707398441658,-73.94971056150247,"{'latitude': '40.68707398441658', 'longitude': '-73.94971056150247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1632,55781512,2022-10-23T18:53:00.000,DEP,Water System,Dirty Water (WE),,11229,3395 NOSTRAND AVENUE,NOSTRAND AVENUE,BROOKLYN,Open,,BROOKLYN,Unspecified,BROOKLYN,1000340,158380,40.60137819735678,-73.9420578963724,"{'latitude': '40.60137819735678', 'longitude': '-73.9420578963724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1633,55782011,2022-10-23T18:53:00.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,42-65 KISSENA BOULEVARD,KISSENA BOULEVARD,FLUSHING,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1032631,214770,40.75603817454304,-73.82536934167467,"{'latitude': '40.75603817454304', 'longitude': '-73.82536934167467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1634,55784523,2022-10-23T18:53:00.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,138 WEST  133 STREET,WEST  133 STREET,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,999965,235627,40.81340346701708,-73.94322803135984,"{'latitude': '40.81340346701708', 'longitude': '-73.94322803135984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1635,55782956,2022-10-23T18:52:42.000,DOHMH,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11201,395 FLATBUSH AVENUE EXTENSION,FLATBUSH AVENUE EXTENSION,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,989407,190598,40.689822751410034,-73.98140436557657,"{'latitude': '40.689822751410034', 'longitude': '-73.98140436557657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1636,55783156,2022-10-23T18:52:29.000,DSNY,Dirty Condition,Trash,Yard,10305,OCEAN AVENUE,OCEAN AVENUE,,In Progress,,STATEN ISLAND,Unspecified,STATEN ISLAND,966720,156275,40.595597668110166,-74.06312225973264,"{'latitude': '40.595597668110166', 'longitude': '-74.06312225973264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1637,55781447,2022-10-23T18:51:50.000,NYPD,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3600 FIELDSTON ROAD,FIELDSTON ROAD,BRONX,Closed,2022-10-23T21:21:29.000,BRONX,Unspecified,BRONX,1010011,262118,40.88608979903107,-73.90683411444684,"{'latitude': '40.88608979903107', 'longitude': '-73.90683411444684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1638,55784833,2022-10-23T18:51:34.000,DSNY,Missed Collection,Trash,Street,11236,601 EAST   96 STREET,EAST   96 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,1008306,177475,40.65377188515674,-73.91330329250883,"{'latitude': '40.65377188515674', 'longitude': '-73.91330329250883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1639,55785764,2022-10-23T18:51:28.000,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11429,221-27 111 AVENUE,111 AVENUE,QUEENS VILLAGE,Closed,2022-10-23T21:19:17.000,QUEENS,Unspecified,QUEENS,1057693,196657,40.70615000273332,-73.73510650517939,"{'latitude': '40.70615000273332', 'longitude': '-73.73510650517939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1640,55784078,2022-10-23T18:50:00.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11377,41-46 71 STREET,71 STREET,WOODSIDE,Closed,2022-10-23T19:19:06.000,QUEENS,Unspecified,QUEENS,1013623,210274,40.74378137489129,-73.89399804644115,"{'latitude': '40.74378137489129', 'longitude': '-73.89399804644115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1641,55784123,2022-10-23T18:49:59.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,269 COLUMBUS AVENUE,COLUMBUS AVENUE,NEW YORK,Closed,2022-10-23T19:08:47.000,MANHATTAN,Unspecified,MANHATTAN,990200,222643,40.77777788290143,-73.97851654651662,"{'latitude': '40.77777788290143', 'longitude': '-73.97851654651662', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1642,55782864,2022-10-23T18:49:59.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,42-65 KISSENA BOULEVARD,KISSENA BOULEVARD,FLUSHING,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1032631,214770,40.75603817454304,-73.82536934167467,"{'latitude': '40.75603817454304', 'longitude': '-73.82536934167467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1643,55786192,2022-10-23T18:49:53.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3070 DECATUR AVENUE,DECATUR AVENUE,BRONX,Open,2022-10-23T00:00:00.000,BRONX,Unspecified,BRONX,1017763,256667,40.871102473221036,-73.87882593850287,"{'latitude': '40.871102473221036', 'longitude': '-73.87882593850287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1644,55781333,2022-10-23T18:49:52.000,DOT,Street Condition,Defective Hardware,Street,10308,4158 AMBOY ROAD,AMBOY ROAD,STATEN ISLAND,In Progress,,STATEN ISLAND,Unspecified,STATEN ISLAND,941196,139153,40.548513962781364,-74.1549202505875,"{'latitude': '40.548513962781364', 'longitude': '-74.1549202505875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1645,55782055,2022-10-23T18:49:51.000,HPD,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11373,42-22 KETCHAM STREET,KETCHAM STREET,ELMHURST,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1016505,210685,40.74489942410997,-73.88359545968551,"{'latitude': '40.74489942410997', 'longitude': '-73.88359545968551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1646,55783688,2022-10-23T18:49:45.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,42-65 KISSENA BOULEVARD,KISSENA BOULEVARD,FLUSHING,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1032631,214770,40.75603817454304,-73.82536934167467,"{'latitude': '40.75603817454304', 'longitude': '-73.82536934167467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1647,55783748,2022-10-23T18:49:40.000,NYPD,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,JAMAICA,Closed,2022-10-23T19:19:22.000,QUEENS,Unspecified,QUEENS,1038740,200651,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1648,55781590,2022-10-23T18:49:25.000,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11413,192-02 122 AVENUE,122 AVENUE,SPRINGFIELD GARDENS,Closed,2022-10-23T19:41:32.000,QUEENS,Unspecified,QUEENS,1052200,189113,40.685487443357964,-73.75499460023909,"{'latitude': '40.685487443357964', 'longitude': '-73.75499460023909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1649,55784998,2022-10-23T18:49:20.000,NYPD,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10472,GLEASON AVENUE,GLEASON AVENUE,,Closed,2022-10-23T19:54:49.000,BRONX,Unspecified,BRONX,1021870,241764,40.830181653544564,-73.86405976875402,"{'latitude': '40.830181653544564', 'longitude': '-73.86405976875402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1650,55782628,2022-10-23T18:49:08.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11225,270 EMPIRE BOULEVARD,EMPIRE BOULEVARD,BROOKLYN,Closed,2022-10-23T19:01:15.000,BROOKLYN,Unspecified,BROOKLYN,997291,181110,40.66377223174456,-73.95299380054631,"{'latitude': '40.66377223174456', 'longitude': '-73.95299380054631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1651,55786768,2022-10-23T18:48:48.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10466,3940 BRONX BOULEVARD,BRONX BOULEVARD,BRONX,Closed,2022-10-23T19:24:06.000,BRONX,Unspecified,BRONX,1021645,262827,40.887994148657484,-73.86475529599322,"{'latitude': '40.887994148657484', 'longitude': '-73.86475529599322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1652,55786106,2022-10-23T18:48:27.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2349 ANDREWS AVENUE,ANDREWS AVENUE,BRONX,Closed,2022-10-23T21:31:51.000,BRONX,Unspecified,BRONX,1010094,253463,40.862334257971206,-73.90656732760742,"{'latitude': '40.862334257971206', 'longitude': '-73.90656732760742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1653,55785184,2022-10-23T18:47:40.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11238,334 GRAND AVENUE,GRAND AVENUE,BROOKLYN,Closed,2022-10-23T18:59:16.000,BROOKLYN,Unspecified,BROOKLYN,994669,189375,40.686461267194716,-73.9624320045597,"{'latitude': '40.686461267194716', 'longitude': '-73.9624320045597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1654,55784121,2022-10-23T18:47:39.000,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10028,3 AVENUE,3 AVENUE,,Closed,2022-10-23T19:43:22.000,MANHATTAN,Unspecified,MANHATTAN,996994,223026,40.77882193224481,-73.95398496911395,"{'latitude': '40.77882193224481', 'longitude': '-73.95398496911395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1655,55780974,2022-10-23T18:47:34.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10038,10 CATHERINE SLIP,CATHERINE SLIP,NEW YORK,Closed,2022-10-23T19:05:23.000,MANHATTAN,Unspecified,MANHATTAN,985241,197900,40.709866482366486,-73.99642547704416,"{'latitude': '40.709866482366486', 'longitude': '-73.99642547704416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1656,55783196,2022-10-23T18:47:00.000,DEP,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10451,164 EAST  159 STREET,EAST  159 STREET,BRONX,Open,,BRONX,Unspecified,BRONX,1005648,240205,40.825956844927184,-73.92268305186369,"{'latitude': '40.825956844927184', 'longitude': '-73.92268305186369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1657,55781246,2022-10-23T18:46:59.000,DOT,Bus Stop Shelter Complaint,Broken Glass,Bus Stop Shelter,10033,FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,,In Progress,,MANHATTAN,Unspecified,MANHATTAN,1001558,250193,40.85337995275147,-73.93743558205041,"{'latitude': '40.85337995275147', 'longitude': '-73.93743558205041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1658,55781938,2022-10-23T18:46:48.000,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10024,393 WEST END AVENUE,WEST END AVENUE,NEW YORK,Open,2022-10-23T00:00:00.000,MANHATTAN,Unspecified,MANHATTAN,989419,224958,40.784132435714646,-73.98133469428339,"{'latitude': '40.784132435714646', 'longitude': '-73.98133469428339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1659,55783691,2022-10-23T18:46:48.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,42-65 KISSENA BOULEVARD,KISSENA BOULEVARD,FLUSHING,Open,2022-10-23T00:00:00.000,QUEENS,Unspecified,QUEENS,1032631,214770,40.75603817454304,-73.82536934167467,"{'latitude': '40.75603817454304', 'longitude': '-73.82536934167467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1660,55786687,2022-10-23T18:46:25.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10473,421 OLMSTEAD AVENUE,OLMSTEAD AVENUE,BRONX,Closed,2022-10-23T19:12:41.000,BRONX,Unspecified,BRONX,1025697,236248,40.81502468725842,-73.85026496430127,"{'latitude': '40.81502468725842', 'longitude': '-73.85026496430127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1661,55786505,2022-10-23T18:46:06.000,NYPD,Illegal Parking,Paper License Plates,Street/Sidewalk,10033,36 LAUREL HILL TERRACE,LAUREL HILL TERRACE,NEW YORK,Closed,2022-10-23T20:35:10.000,MANHATTAN,Unspecified,MANHATTAN,1003858,248615,40.84904400360293,-73.92912623240024,"{'latitude': '40.84904400360293', 'longitude': '-73.92912623240024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1662,55782137,2022-10-23T18:45:58.000,DOHMH,Unleashed Dog,Unleashed Dog in Public,Public/Unfenced Area,11206,264 BOERUM STREET,BOERUM STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,1001650,196653,40.70642670963312,-73.93724167978293,"{'latitude': '40.70642670963312', 'longitude': '-73.93724167978293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1663,55783597,2022-10-23T18:45:57.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,859 42 STREET,42 STREET,BROOKLYN,Closed,2022-10-23T19:16:02.000,BROOKLYN,Unspecified,BROOKLYN,984861,174214,40.64485380123782,-73.997798279034,"{'latitude': '40.64485380123782', 'longitude': '-73.997798279034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1664,55784317,2022-10-23T18:44:49.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10001,42 WEST   33 STREET,WEST   33 STREET,NEW YORK,Closed,2022-10-23T18:54:35.000,MANHATTAN,Unspecified,MANHATTAN,987835,212014,40.74860529205283,-73.98706143637031,"{'latitude': '40.74860529205283', 'longitude': '-73.98706143637031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1665,55785448,2022-10-23T18:44:45.000,DPR,New Tree Request,For One Address,Street,11229,1749 EAST   14 STREET,EAST   14 STREET,BROOKLYN,In Progress,,BROOKLYN,Unspecified,BROOKLYN,995672,160389,40.60689973813538,-73.95886454820698,"{'latitude': '40.60689973813538', 'longitude': '-73.95886454820698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
